"CHS_No","주5일이상아침식사결식률_청소년","신체이미지왜곡인지율_청소년","월간체중감소시도율_청소년","월간체중감소시도자의부적절한체중감소방법시도율_청소년","현재음주자의주류구매용이성_청소년","구매시도자의주류구매용이성_청소년","평생음주경험률_청소년","현재음주율_청소년","위험음주율_청소년","현재음주자의위험음주율_청소년","문제음주율_청소년","현재음주자의문제음주율_청소년","학교에서식사전비누이용손씻기실천율_청소년","집에서식사전비누이용손씻기실천율_청소년","주중평균수면시간_청소년","주관적수면충족률_청소년","학교에서점심식사후칫솔질실천율_청소년","주3일이상격렬한신체활동실천율_청소년","주3일이상근력강화운동실천율_청소년","안전띠착용률","횡단보도정지선준수율","횡단보도신호준수율","이륜차승차자안전모착용률","현재흡연자의담배구매용이성_청소년","구매시도자의담배구매용이성_청소년","주1일이상가정내간접흡연노출률_청소년","현재흡연율_청소년","매일흡연율_청소년","월20일이상흡연율_청소년","평생흡연경험률_청소년","의사수","치과의사수","한의사수","약사수","물리치료사수","작업치료사수","사회복지사수","인구천명당의료기관종사의사수","전문의합계","내과전문의","신경과전문의","정신건강의학과전문의","외과전문의","정형외과전문의","신경외과전문의","흉부외과전문의","성형외과전문의","마취통증의학과전문의","산부인과전문의","소아청소년과전문의","안과전문의","이비인후과전문의","피부과전문의","비뇨기과전문의","영상의학과전문의","방사선종양학과전문의","병리과전문의","진단검사의학과전문의","결핵과전문의","재활의학과전문의","핵의학과전문의","가정의학과전문의","응급의학과전문의","직업환경의학과전문의","예방의학과전문의","요양기관수_전체","요양기관수_상급종합병원","요양기관수_종합병원","요양기관수_병원","요양기관수_요양병원","요양기관수_의원","요양기관수_치과병원","요양기관수_치과의원","요양기관수_조산원","요양기관수_보건의료원","요양기관수_보건소","요양기관수_보건지소","요양기관수_보건진료소","요양기관수_한방병원","요양기관수_한의원","요양기관수_약국","의원_합계","의원_내과","의원_신경과","의원_정신건강의학과","의원_외과","의원_정형외과","의원_신경외과","의원_흉부외과","의원_성형외과","의원_마취통증의학과","의원_산부인과","의원_소아청소년과","의원_안과","의원_이비인후과","의원_피부과","의원_비뇨기과","의원_영상의학과","의원_병리과","의원_진단검사의학과","의원_결핵과","의원_재활의학과","의원_핵의학과","의원_가정의학과","의원_전문과목미표시전문의","의원_일반의","일반회계중보건세출비중","의료기관진료실인원_전체","의료기관진료비_전체","의료기관진료실인원_입원","의료기관진료비_입원","의료기관진료실인원_외래","의료기관진료비_외래","고혈압_진료실인원","고혈압_진료비","당뇨병_진료실인원","당뇨병_진료비","치주질환_진료실인원","치주질환_진료비","관절염_진료실인원","관절염_진료비","정신질환_진료실인원","정신질환_진료비","전염병_진료실인원","전염병_진료비","간질환_진료실인원","간질환_진료비","위암_진료실인원","위암_진료비","간암_진료실인원","간암_진료비","폐암_진료실인원","폐암_진료비","대장암_진료실인원","대장암_진료비","유방암_진료실인원","유방암_진료비","자궁경부암_진료실인원","자궁경부암_진료비","dia_grade","hbp_grade","dys_grade"
194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.81184463,71.25743589,79.60904253,75.00837596,0,0,0,0,0,0,0,89.11111111,17.66666667,21.22222222,36.77777778,37.44444444,0,7.777777778,2.247777778,76.88888889,15.88888889,2.666666667,8.888888889,6.777777778,4.555555556,3.111111111,2,0.111111111,5,5.222222222,3.222222222,3.111111111,2.444444444,0.444444444,1.333333333,2.777777778,0.333333333,0,1.333333333,0,0.444444444,0.555555556,4.888888889,1.777777778,0,0,110.8888889,0,1.333333333,1.666666667,1,32.33333333,0,13.55555556,0,0,1,7,13,0,12.33333333,27.66666667,32.33333333,5.777777778,0,0,2,1.222222222,0.555555556,0,0,2,1.444444444,1,0.888888889,2,0.111111111,1.333333333,0,0,0,0,0,0,1,8.333333333,4.666666667,1.389944444,81555.44444,77479706.56,10121.33333,20728537.44,81105.55556,51022324.67,9066.444444,4749943,4562.888889,3701603.444,17840.55556,2378998.778,12890.44444,5323004.778,4517.222222,7098482.556,15192.88889,3387383,2442.888889,997980,625.4444444,780559.8889,147.5555556,905211.7778,172.8888889,1150630.889,195.4444444,811781.2222,91.55555556,359254.3333,38.44444444,104864.7778,"A","C","B"
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.25423123,62.78515111,78.42132207,76.60662871,0,0,0,0,0,0,0,51.33333333,10.44444444,16.11111111,24.22222222,35.22222222,3.111111111,4.888888889,1.681111111,39.66666667,8,1.222222222,2.222222222,3.444444444,2.777777778,1,1.111111111,0.111111111,3.555555556,2.333333333,1.333333333,1.444444444,0.888888889,0.333333333,0,0.888888889,0.222222222,0,0,0,1.777777778,0.444444444,6.111111111,0.111111111,0,0.333333333,80.77777778,0,0,2.666666667,2.666666667,18.88888889,0,7.888888889,0,0.444444444,0.555555556,8,11,0,8.333333333,20.33333333,18.88888889,2.555555556,0,0,0,1,0,0,0,0.222222222,0,0,1,0.222222222,0,0,0,0,0,0,0,0,0.111111111,11.11111111,2.666666667,2.071688889,52041.22222,41481959.78,4315.222222,17852143.33,51185.22222,21221047.33,8116.666667,4822747.222,3313.777778,2556460.667,14446.33333,1957382,9298.222222,3852359.667,3614.666667,7576706.222,11049.77778,2218586,1496.444444,660242.2222,382.2222222,686517.5556,110.5555556,693070,137.2222222,874179.8889,167,808747.8889,101.3333333,489459.7778,37.11111111,78435.66667,"C","B","B"
196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.10951457,69.24698444,81.06117282,78.05848424,0,0,0,0,0,0,0,54.33333333,19.33333333,17.77777778,27.22222222,27.55555556,0,0.222222222,1.701111111,34.66666667,5.555555556,1.111111111,0,6.555555556,1.111111111,0.555555556,0.222222222,2.444444444,4.222222222,3.222222222,2.333333333,1.666666667,1.111111111,0.777777778,0.111111111,0.333333333,0,0,0,0,0.888888889,0,1.777777778,0.666666667,0,0,95,0,0,1,0,22.77777778,0,9.666666667,0,1,0,11,18,0,7.333333333,24.22222222,22.77777778,2.333333333,0,0,1,0,0,0,0,2,0,0,1,0.888888889,0,0,0,0,0,0,0,0,0,7,8.555555556,2.290888889,62614.11111,29157556.33,2066.555556,2233125.111,62528.22222,24283681,10741.44444,4506133.222,4030.111111,2362662.111,17160.88889,2352614.222,14515.55556,4921445.222,3662.222222,5529316.222,12129.55556,2656605.333,1559.222222,793750.2222,373.6666667,622004.2222,158.2222222,973461.7778,148.7777778,936747.8889,167.7777778,741973.6667,95.55555556,410609.8889,33.66666667,105217.5556,"B","B","C"
199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.87548199,72.53843889,74.64562848,68.98553962,0,0,0,0,0,0,0,32.22222222,10.33333333,14.22222222,14,22.44444444,0,1.555555556,1.711111111,15.88888889,3.666666667,0.444444444,0,2.666666667,0.777777778,0.333333333,1.222222222,0.111111111,0.555555556,0.777777778,0.555555556,0.888888889,0.222222222,0,0.333333333,0.111111111,0,0,0,0,0.111111111,0,3,0.111111111,0,0,63.44444444,0,0,2,1,15.44444444,0,5.111111111,0,0,1,6,15,0,5.888888889,12,15.44444444,1,0,0,0,0,0,1,0,0,0,0,0.777777778,0,0,0,0,0,0,0,0,0,0,4,8.666666667,1.470188889,38362,20617682.11,2586.888889,3003947.444,38202.22222,15919818.33,7174.222222,3418540.889,2406.666667,1656980.778,10321.33333,1442527.556,9181.333333,3299004.222,2566.333333,4740153.667,7821.222222,1926922.444,1271,554013.6667,247.5555556,380786.8889,134.2222222,808355.3333,97.44444444,637032.7778,116.3333333,503639.8889,43.11111111,184993.2222,13.55555556,23167.77778,"B","B","C"
192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.80837641,71.11755224,82.81837929,61.9689931,0,0,0,0,0,0,0,42.22222222,15.22222222,20.11111111,11.66666667,26.44444444,0.111111111,1.444444444,1.755555556,23.77777778,1.555555556,1.111111111,0,2.666666667,0,1,1.111111111,2,2.222222222,1.888888889,0.777777778,0.111111111,0.222222222,0.333333333,3,0.111111111,0,0.222222222,0,0,0.666666667,0,2.222222222,2.555555556,0,0,73.33333333,0,0,2.222222222,0.777777778,10.88888889,0,3.888888889,0,0,0.555555556,15,24,0,4.666666667,11.33333333,10.88888889,0.222222222,0,0,0.444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.888888889,4.333333333,2.005755556,44902.77778,15510056.44,1755.666667,2014104.333,44750.66667,12161665.22,8936,3921056.778,3322.555556,2243558.778,14237.66667,1953771.444,12614.77778,5213889.889,3572,6208002.333,9765.555556,2605505.667,1647.222222,807338.5556,378.3333333,622960.4444,189.8888889,1110586.889,158.3333333,952089.6667,136.4444444,619247.6667,66.88888889,265445.4444,31.44444444,72220.11111,"C","C","C"
911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.34884797,69.75379611,89.64683453,77.30892889,0,0,0,0,0,0,0,712.7777778,176.3333333,172.8888889,290.2222222,264.5555556,31.55555556,30.22222222,2.057777778,639.3333333,105.7777778,12.77777778,17.55555556,67.88888889,48.44444444,30.55555556,10.33333333,8.888888889,38.55555556,55.77777778,46.22222222,23.77777778,25.66666667,10.33333333,26,23.77777778,0.888888889,3.444444444,5.555555556,0.666666667,12.11111111,0.777777778,40.88888889,14.11111111,7.333333333,1.222222222,716.7483267,0.019187863,4.021865239,12.23070058,17.63409192,228.9098617,1.210620259,115.3471664,0.012494422,0.00669344,1.884872824,13.02677377,21.29138778,2.014725569,107.497992,191.6398929,112.8720792,16.15636066,0.658213011,3.155129538,4.098188783,7.301298129,1.526923979,0.202211869,3.225918881,3.12661542,5.909726614,8.710831922,5.637672442,8.38582993,4.273934432,3.888756992,0.725807981,0.082846101,0.049012534,0.023177353,1.178509933,0.004008967,3.031520268,20.55512612,11.16855272,1.3896,368927.1877,218482488.2,30022.69136,76822682.53,365804.5551,128720016.9,22730.00762,10769936.61,9615.587539,6550604.397,62863.16123,7322320.929,23729.11388,7822819.703,10297.68643,12993438.24,43028.91464,6950835.473,5085.471887,1679243.389,4586.607768,1668714.358,255.9788574,1835685.803,268.2015703,2020975.487,499.345291,2238156.547,484.6249687,1981547.71,117.1697144,325853.62,"C","C","C"
226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.80837641,71.11755224,82.81837929,73.98851206,0,0,0,0,0,0,0,295.1111111,66.55555556,78.66666667,124,86.22222222,7.111111111,7.222222222,2.614736541,264.1111111,48.77777778,5.777777778,5.222222222,31.11111111,27.33333333,9,4.555555556,3.333333333,15.88888889,13.22222222,18.88888889,8.777777778,10,2.444444444,7.777777778,14.33333333,0,2.666666667,2.222222222,0,3.555555556,0,11.55555556,12.22222222,5.222222222,0.222222222,312.7777778,0,2,2.555555556,2.444444444,93.66666667,0,51.11111111,0,0,1,7,10.88888889,1,52.44444444,88.66666667,93.66666667,13.55555556,0,0,7.111111111,6.111111111,1,0,0,1.444444444,3.222222222,9.111111111,4.333333333,4,0,3,0.666666667,0,0,0,0,0,2.777777778,26.77777778,10.55555556,2.07733756,392994.2222,225096956.9,32804.88889,75886188.11,390203.5556,135283406.1,28389.88889,14334174.56,11145.88889,7730336.556,72117.77778,7882646.667,30412.33333,10581821.33,11747.55556,18830208.11,49809.22222,8134947.778,7896,2168883.889,7896,2168883.889,374.8888889,2705177.556,311.3333333,2290414.556,576.5555556,2618731.667,548.4444444,2011231.444,128.6666667,380230,"B","B","B"
227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.80837641,71.11755224,82.81837929,73.98851206,0,0,0,0,0,0,0,417.6666667,109.7777778,94.22222222,166.2222222,178.3333333,24.44444444,23,2.614736541,375.2222222,57,7,12.33333333,36.77777778,21.11111111,21.55555556,5.777777778,5.555555556,22.66666667,42.55555556,27.33333333,15,15.66666667,7.888888889,18.22222222,9.444444444,0.888888889,0.777777778,3.333333333,0.666666667,8.555555556,0.777777778,29.33333333,1.888888889,2.111111111,1,457.1111111,0,2.333333333,10.55555556,17.44444444,151,1.222222222,73.11111111,0,0,1,7,12,1,62.88888889,117.5555556,151,24,2.222222222,3.222222222,7.777777778,9.222222222,2.777777778,1,4.555555556,6.777777778,3.111111111,8.444444444,7.777777778,11.77777778,5.555555556,9.222222222,0.333333333,0,0,0,1.222222222,0,2.444444444,30.11111111,9.444444444,2.07733756,467128.8889,310671956.2,44148.55556,122618393.7,462455.5556,169492197.1,30236.22222,14887634.22,12643.66667,8360730.889,80376.33333,8925986.889,32667.88889,11678017.78,13438.66667,22271117,54155.66667,9061300.889,8312.222222,2243979,8312.222222,2243979,372.3333333,2596556.556,333.6666667,2530413.333,649.8888889,2987643.667,678.2222222,2641401.667,145.3333333,391590.5556,"C","C","C"
204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.25566114,75.98605,83.2003621,64.74763221,0,0,0,0,0,0,0,349.1111111,62.55555556,93.44444444,151.3333333,146.8888889,12.88888889,16.55555556,1.913333333,264.5555556,45.22222222,6,12.44444444,24,21.77777778,7.444444444,4.333333333,5.777777778,14.44444444,18.33333333,15.11111111,10.66666667,13.44444444,5,7.555555556,9.333333333,3.111111111,3,2.555555556,0,6,0.666666667,19.88888889,2.888888889,2.444444444,3.111111111,385,0,1.555555556,11.66666667,13.11111111,104.1111111,0.777777778,50.77777778,0,0,1,11.44444444,16,1.111111111,63,110.4444444,104.1111111,15.22222222,0,1.555555556,5.333333333,4.777777778,0.888888889,0,1,4.888888889,5.111111111,4.666666667,5,7.333333333,3,2.333333333,0.111111111,0,0,0,1.111111111,0,1,21.11111111,19.66666667,1.547266667,334057.4444,252409487.3,29210.33333,83118209.11,331570.8889,152483581.9,34822.55556,17997469.78,14833.66667,10401832.22,72940.11111,8709355.889,36568.55556,13299796.33,15636.22222,30046084.89,53253.33333,9679186.333,7086.111111,2206116.556,7086.111111,2206116.556,372.4444444,2642697.667,413.6666667,3104065.111,744.1111111,3448916.222,583.3333333,2401096.556,166.2222222,456229.1111,"B","B","B"
209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.5775214,77.46092111,92.54987724,81.41001,0,0,0,0,0,0,0,155.3333333,35.77777778,36.66666667,69,53,3.111111111,12,1.66,141.7777778,21.44444444,3,16.11111111,8.333333333,9.444444444,5.555555556,1.444444444,4,7.777777778,10.77777778,8,7,5,1.111111111,6,3.888888889,0,0,2,1,4.333333333,0,9.777777778,5.111111111,0.555555556,0.111111111,198,0,2,2.666666667,3.333333333,52.66666667,0,27.77777778,0,0,1,15.88888889,16,0.111111111,24.11111111,52.44444444,52.66666667,9.111111111,1,1.222222222,2,4.111111111,0,0,1.444444444,2.333333333,5.111111111,3.222222222,3,3,1,2.555555556,0,0,0,0,1,0,2,8.666666667,1.888888889,1.982466667,157290.8889,127925976.8,15745.77778,39889808.33,156117.1111,79272651.56,18845,9261507.889,7884.666667,5279150.444,39106.55556,4848236.444,23218.88889,7711570.778,8824.888889,16026952.56,28237.44444,5077126.778,3034.333333,1123602.333,3034.333333,1123602.333,215.6666667,1361706.111,262.4444444,1685913.889,448.4444444,1792468.222,300.5555556,1188341.333,85.88888889,219879.5556,"C","B","B"
214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.8334253,84.26300167,83.9069498,81.19471958,0,0,0,0,0,0,0,294.3333333,47.77777778,55.22222222,96.66666667,124.4444444,18,17,2.36,269.1111111,40.66666667,10,17.66666667,24,16.33333333,10.44444444,8.666666667,4.777777778,14.44444444,19.66666667,12.77777778,9.333333333,8.777777778,2,6.888888889,10.55555556,2.444444444,3,2.888888889,0,8.111111111,0,21.88888889,9.777777778,3.111111111,0.888888889,269.3333333,0,3,5.222222222,6.555555556,74,0.666666667,37,0,0,1,14,25,0.888888889,37.55555556,64.44444444,74,10.66666667,1.111111111,0,6,6.777777778,0.888888889,0,1.111111111,4.222222222,4.555555556,2.888888889,4.333333333,4,2,2.666666667,0,0,0,0,1.222222222,0,3.333333333,9.444444444,8.777777778,2.169377778,293720.1111,299547253.6,45491,134641369.6,288332.2222,148806493.7,20459.33333,9965577.222,9332.777778,6867269.556,48312.66667,5810205.556,29170,10672721.22,9242.777778,19322326.56,29995.44444,6438219,4642.555556,1954433.667,4642.555556,1954433.667,330.5555556,2240800.444,295,2207237.778,513.2222222,2329009.889,352.7777778,1384381.667,105.3333333,307140.6667,"B","C","B"
910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.11010576,71.300645,84.04453271,72.35249499,0,0,0,0,0,0,0,477.1111111,137.2222222,101.3333333,195.4444444,159.4444444,6.333333333,8.666666667,1.736666667,438.7777778,71,7.888888889,8.222222222,36.88888889,34,15.22222222,4.888888889,8.111111111,19.22222222,50.88888889,44,11.33333333,25.88888889,4.444444444,16.11111111,18.22222222,0.555555556,4.333333333,2,0,3.333333333,0,30.33333333,9.444444444,9.888888889,2.555555556,560.6666667,0,3,5.222222222,5,197.3333333,4.666666667,94.66666667,0,0,2,8,12,1.111111111,85.55555556,142.1111111,197.3333333,27.66666667,0.444444444,3.555555556,14,15.11111111,3,0.111111111,2.666666667,4.111111111,16.66666667,18.66666667,6.555555556,17.11111111,3,7.333333333,1.222222222,0,0,0,0.333333333,0,9.222222222,23.33333333,23.22222222,1.439033333,573606.1111,337338904.6,55594.44444,96706777.78,570652.8889,218432953.7,31342.88889,14323906.33,14730.33333,9801994.444,118759.1111,12154678.22,35701.44444,11457479,16758.11111,18592480.56,91721.33333,12885759.78,9286.888889,2445479,9286.888889,2445479,315.6666667,2136625.556,363.1111111,2587372.444,668.4444444,2574337.667,727.4444444,3012084.556,197.2222222,467401.6667,"B","B","A"
217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.27381158,56.52509056,87.55143319,86.06487912,0,0,0,0,0,0,0,112.5555556,31.88888889,36.44444444,56.44444444,68.11111111,6.111111111,10.33333333,1.613333333,95.44444444,15.44444444,0.777777778,8.222222222,9.222222222,9.555555556,5.444444444,1,1.333333333,6.666666667,5.222222222,4.555555556,5.888888889,2,1.666666667,4.666666667,4.111111111,0,0,0,0,3.111111111,0,5.444444444,0.888888889,0.222222222,0,177.1111111,0,0,5,2.888888889,56,0,23.66666667,0,0,1,10,13,1,22.44444444,42.11111111,56,8.111111111,0,1.222222222,3.444444444,4.333333333,1.777777778,0,0,3,4,3.777777778,4.777777778,2,1,2.444444444,1,0,0,0,0,0,1.222222222,3.888888889,10,1.632611111,152143.2222,96077207.78,9857,24624951.67,151397.8889,64354562.33,14335.11111,6586943.778,6962.666667,4999648.444,33319.11111,3836216.667,15778.66667,5964355.778,6969.333333,10271927.89,21363.55556,3684480.111,2809.555556,1102986.222,2809.555556,1102986.222,195.2222222,1315295.444,200.2222222,1478377.444,387.3333333,1750129.222,228.6666667,892928.4444,79.77777778,250291.6667,"B","B","B"
218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.25327343,78.96572,82.5831704,65.71709678,0,0,0,0,0,0,0,128,24.11111111,42.55555556,64,69.11111111,0.333333333,15.66666667,1.908888889,116.7777778,18,2.888888889,19.77777778,13.55555556,10.11111111,3.333333333,3.333333333,0.777777778,7.111111111,5.666666667,5.111111111,5.444444444,2.777777778,1,4,3,0.111111111,1,0,0,0.222222222,0,9.333333333,0.222222222,0,0,187.3333333,0,1,3.333333333,2.666666667,58.44444444,0,16.33333333,0.111111111,0,1,11,13,1,32.22222222,47.22222222,58.44444444,10.44444444,0.555555556,1,0.888888889,7.333333333,1.666666667,0,0,2.111111111,2.222222222,1,4,2.666666667,1,3,0,0,0,0,0,0,1,15.33333333,4.222222222,1.762366667,145929.8889,109164412,9108.555556,27097946.44,144914.5556,73525330.33,15474,7058469.889,7033.888889,4510652.444,29282.33333,3898170.667,19264.55556,7011784.111,8085.333333,13852550.67,20513.88889,3647816.778,3415.444444,1040762,3415.444444,1040762,185.7777778,1180643,244,1707969.889,327,1419376.667,238.3333333,794647.8889,60.88888889,182229.5556,"B","B","A"
212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.00552603,66.04198044,86.32834979,74.99394857,0,0,0,0,0,0,0,111.8888889,25.77777778,30.22222222,55.33333333,46.88888889,0.777777778,4.111111111,1.616666667,92.88888889,17.66666667,2.222222222,2.888888889,10.33333333,6.222222222,5.777777778,2.555555556,1.444444444,6.333333333,5.111111111,6,3.888888889,3.666666667,1,4.555555556,2,0.222222222,0.444444444,1.444444444,0,1,0,5.888888889,1.555555556,0,0.666666667,176,0,1.777777778,1.111111111,1.222222222,45.33333333,0,20,0,0,1,18,25,0.111111111,20.11111111,42.33333333,45.33333333,7,0,1.111111111,1.888888889,1.777777778,3.111111111,0,0,2,3,3,3,2,1,2,0,0,0,0,0.444444444,0,0,9.444444444,4.555555556,1.576044444,134031.7778,90051300.33,10681.55556,20970950.44,133375,62318671.89,17915.66667,8289260.778,6591.444444,4145411.667,29981.66667,4014728.333,20534.66667,7199117,7133.666667,9828392.333,19515.77778,3828761.444,2779,1116710.222,2779,1116710.222,223,1429188.111,276.7777778,1824163.111,377.2222222,1591831,239,921633.6667,62.55555556,136204.8889,"C","B","C"
210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.26765077,67.60704111,86.06826277,72.32313207,0,0,0,0,0,0,0,100.8888889,19,23.11111111,42.22222222,47,0.888888889,5.888888889,1.881111111,84.66666667,14.77777778,0.333333333,4.777777778,9.222222222,5.444444444,5.555555556,3,0.777777778,8,5.222222222,2.333333333,2.111111111,3,0,4.777777778,1.111111111,0.222222222,0,1,0,0.111111111,0,7.222222222,2.666666667,2.555555556,0.444444444,134,0,1,1.555555556,2,42.11111111,0,14.55555556,0,0,1,9,13,0,14.88888889,34.88888889,42.11111111,6.777777778,0,1,1,2.111111111,2.111111111,0,0,3,3.666666667,1.333333333,2,2.888888889,0,2.222222222,0,0,0,0,0,0,2.666666667,5.111111111,6.222222222,1.603733333,107102.7778,82326670.78,9113.222222,24764232,106036.8889,51733273.89,11947.66667,4962805.333,5635.888889,3466136.111,21265.22222,2668931.333,14402.22222,5519118,5304,7623426.889,15300.55556,2561261.111,2146.333333,866353.3333,2146.333333,866353.3333,146.8888889,1065608.778,195.5555556,1318036,290.8888889,1259968.778,150.4444444,631870.3333,58.66666667,135062.6667,"B","B","C"
203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.57715391,70.02853556,87.20390207,80.04472047,0,0,0,0,0,0,0,296.6666667,82.11111111,75.33333333,142.3333333,141.8888889,13.55555556,14.44444444,1.835555556,273.4444444,47.88888889,7.111111111,11.77777778,24.77777778,23.22222222,12.22222222,2.888888889,2.555555556,14.22222222,17.33333333,23.66666667,10.11111111,17.22222222,3,9.333333333,8.444444444,0,0.222222222,2.111111111,0,3.888888889,0,23.11111111,3.222222222,3,2.111111111,373.2222222,0,0.555555556,5.777777778,11.55555556,123.6666667,1.666666667,55.77777778,0,0,1,8,10,0.111111111,55.33333333,99.77777778,123.6666667,20.77777778,1.444444444,1,5.555555556,9.111111111,3.444444444,0,1,5.222222222,6.555555556,11.22222222,6,12.77777778,2,4.222222222,0.888888889,0,0,0,0.222222222,0,1.333333333,21.66666667,9.222222222,1.970433333,380269.1111,206589904.3,20052,62671828.56,377756.1111,130126969.4,26531.22222,12268918.33,12248.55556,8235002.778,75845.22222,8893765.111,32017.33333,10291104.56,14112.88889,18734255.22,54914,8473008.889,7116.666667,1936103.111,7116.666667,1936103.111,298.3333333,1889256.778,307.7777778,2070075,558.3333333,2205540.778,534.6666667,2209127.556,141.7777778,351028.8889,"B","C","C"
208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.02736892,72.82424067,59.49406699,70.45407408,0,0,0,0,0,0,0,18.77777778,4.777777778,7.111111111,8.444444444,10.55555556,0,0,1.252222222,10.11111111,2.222222222,0.111111111,0,2.888888889,0,0.333333333,0.333333333,0.222222222,0.777777778,1,0.444444444,1.111111111,0,0,0,0,0,0,0,0,0.222222222,0,0.111111111,0.333333333,0,0,41.77777778,0,0,1,0,8.222222222,0,2.333333333,0,0,1,7,10,0,3.888888889,8.333333333,8.222222222,1,0,0,1,0,0,0,0,0.111111111,0,0,0.888888889,0,0,0,0,0,0,0,0,0,0.111111111,2.333333333,2.777777778,2.428577778,25462.22222,9635266.111,11598.82746,32785503.46,25426.22222,8419176.667,4592.111111,2205828.222,1975,1309416.667,7068.555556,990459.1111,6309.777778,2289880.667,1951.666667,2733119.444,4585.555556,911008.5556,817.5555556,281012.4444,817.5555556,281012.4444,47.44444444,344147.8889,77.33333333,532693.1111,102.8888889,426363.3333,63.22222222,253476.5556,13.22222222,38827.33333,"C","C","C"
222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.67418564,78.25341778,82.82565719,78.58980378,0,0,0,0,0,0,0,58.55555556,14.11111111,18,28.22222222,30.88888889,0.666666667,3.666666667,1.593333333,40.55555556,6,0.444444444,1.333333333,9,4,0.222222222,0.888888889,0.666666667,3.222222222,1,1.555555556,3.333333333,0,0.111111111,2.222222222,0.888888889,0,0.222222222,0.111111111,0,1.666666667,0,2.666666667,0,0.444444444,0.555555556,112.5555556,0,0,5.222222222,4.888888889,18,0,9.444444444,0,0,1,17,21,0.444444444,11.33333333,24.22222222,18,2,0,0,2.777777778,1,0,0,0,1,0,0,1.111111111,0,0,0,0,0,0,0,0,0,0,5.333333333,4.777777778,1.490777778,69507.11111,45909039.56,5581.111111,12028832.56,68956.44444,30436906.89,11660.22222,5878292.111,4502.555556,3280069.333,16180.66667,2355428.222,14110.55556,5606040,5231.111111,8556198.222,10172,2171332.667,1900.666667,678970.2222,1900.666667,678970.2222,129.5555556,797798.4444,168.3333333,1182993.444,261,1050964,110.8888889,414192.3333,42.77777778,141126.7778,"B","B","C"
224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.84702281,81.45940667,79.37886807,70.46215411,0,0,0,0,0,0,0,30.88888889,6.888888889,10.77777778,14,7.111111111,0,2.333333333,1.825555556,23.11111111,2.666666667,1.444444444,3.333333333,3.555555556,0.888888889,1,0.555555556,1,0.333333333,1.222222222,1,0.444444444,0.555555556,0.111111111,0.444444444,0,0,0,0,0,1.111111111,0,2.333333333,1,0.111111111,0,51.77777778,0,0,1,0,8.777777778,0,4.444444444,0,1,0,6,11.77777778,0,7.555555556,11.22222222,8.777777778,0,1,0,1,0,0,0,0,0.222222222,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,4.111111111,2.111111111,2.785077778,32758.22222,15855022.44,906.1111111,2794736.889,32590.77778,11743221.33,4629.777778,1802144.889,1785.555556,1140260,7424.888889,1024369.778,6163,2589999.444,1873.333333,3826870.889,4916.555556,1119195.111,635.3333333,384362.6667,635.3333333,384362.6667,65.66666667,479423.4444,76.55555556,600718.8889,116.3333333,465897,65.22222222,293161.8889,16.11111111,42216.66667,"C","C","B"
